timestamp,price,market,volume,temperature,wind_speed,solar_irradiance,hour,day_of_week,month,is_weekend,price_lag_1,price_lag_3,price_lag_12,price_lag_24,price_rolling_mean_6,price_rolling_std_6,price_rolling_mean_12,price_rolling_std_12,price_rolling_mean_24,price_rolling_std_24,temp_squared,wind_solar_interaction
2025-03-17 01:00:00,46.1351447960443,DE,719.4714984330586,14.394798818369448,5.24192748899868,0.0,1,0,3,0,39.39288185358501,30.32421839503746,26.468957072352033,39.15148587797129,36.407273449849015,7.888293345524513,31.772692492152647,7.926142406182429,38.52134111716943,10.976883321780146,207.21023302133048,0.0
2025-03-17 02:00:00,56.81529712399369,DE,584.8724347524452,11.081022862318388,7.063250956749641,0.0,2,0,3,0,46.1351447960443,41.36508231376038,31.047499147080295,48.019553298443206,41.820809022391394,9.011250461848531,33.920008990228766,10.712505824833322,38.88783044323403,11.444657947082806,122.78906767522281,0.0
2025-03-17 03:00:00,61.8401256149178,DE,827.9553535223461,14.367579058629355,3.0371891567109506,0.0,3,0,3,0,56.81529712399369,39.39288185358501,23.849013835465232,48.08363711326863,45.97879168288978,11.65128660553534,37.08593497184981,12.863501971199872,39.461017464136084,12.24195290218596,206.42732800596477,0.0
2025-03-17 04:00:00,60.42543554541484,DE,1395.0296095459782,9.473872318374884,3.7108623188172603,0.0,4,0,3,0,61.8401256149178,46.1351447960443,23.97293711156862,56.13983080244136,50.99566120795267,9.913509700388659,40.12364317467033,13.758356248369726,39.63958432842664,12.523826325078684,89.7542567048699,0.0
2025-03-17 05:00:00,59.41832853718366,DE,913.7509331996042,10.398188089168965,6.5685476282140325,0.0,5,0,3,0,60.42543554541484,56.81529712399369,21.994896989728154,50.4564495715188,54.004535578523225,9.113305636626865,43.24226247029162,13.514773204620692,40.01299595199601,12.985461557634205,108.12231553773533,0.0
2025-03-17 06:00:00,57.89703582180905,DE,1179.8546652571351,11.827957148557536,8.591967129525209,360.73565915852635,6,0,3,0,59.41832853718366,61.8401256149178,34.8588366227892,47.34103579307904,57.08856123989389,5.654123203811484,45.16211240354328,13.847844303339857,40.45282928652643,13.416094660082756,139.90057030811332,3099.428925937668
2025-03-17 07:00:00,50.434418424366996,DE,792.3276281193567,7.477332629108278,6.334961770024598,519.4925686639915,7,0,3,0,57.89703582180905,60.42543554541484,27.105485500106198,60.1552722208119,57.805106844614336,4.026542070177971,47.10619014723168,12.669910262687853,40.04779371167455,12.933467336439701,55.910503246327316,3290.9655622982646
2025-03-17 08:00:00,51.778140624507564,DE,876.0150037928271,7.457127105941872,4.997619011406969,574.2724842807609,8,0,3,0,50.434418424366996,59.41832853718366,24.33408368873939,49.24848016404843,56.96558076136665,4.736686172486401,49.39319489187903,10.471982042969055,40.15319623086035,13.021716065695475,55.608744674172996,2869.9950851694402
2025-03-17 09:00:00,49.91730105378947,DE,1157.7135177203759,8.86020787362468,5.622317883299986,640.9451030401364,9,0,3,0,51.778140624507564,57.89703582180905,36.892229651927536,47.55813593202802,54.97844333451193,4.7834244610078445,50.47861750870086,9.70543116574944,40.25149477760041,13.0887767427751,78.50328356384075,3603.5971150361106
2025-03-17 10:00:00,53.857174486202,DE,574.6065884424465,15.573992492977382,3.122919604513843,630.3319150233601,10,0,3,0,49.91730105378947,50.434418424366996,30.32421839503746,36.44782242404014,53.88373315797646,3.9699603356137527,52.43969718296456,7.355975783462583,40.97688444685716,13.348648840818745,242.54924217131585,1968.475894777205
2025-03-17 11:00:00,46.39732710910569,DE,941.8992341506464,13.122198963514396,7.429240581938134,643.6119977897577,11,0,3,0,53.857174486202,51.778140624507564,41.36508231376038,36.95732203863747,51.7135662532968,3.8976841453293307,52.85905091591001,6.788807821193048,41.37021799146,13.364129538142837,172.1921056380583,4781.548373001944
2025-03-17 12:00:00,31.993566750202447,DE,591.5503870910951,20.647501128123334,7.984876053874219,747.7650279118876,12,0,3,0,46.39732710910569,49.91730105378947,39.39288185358501,36.36338047556545,47.396321408029024,7.9343704811048035,52.24244132396146,8.29257751108944,41.18814241956988,13.464698726732628,426.3193028358544,5970.811065298219
2025-03-17 13:00:00,38.84434480643752,DE,208.09712226988606,15.659709184272394,5.31602926356124,731.8763788276635,13,0,3,0,31.993566750202447,53.857174486202,46.1351447960443,26.468957072352033,45.46464247170744,8.441435232144505,51.634874658160896,9.016225434404175,41.70378357515677,13.108766204291898,245.22649173598518,3890.676247157091
2025-03-17 14:00:00,32.243597653270356,DE,326.48154781110435,18.280653924193228,5.280125633708398,726.7424251121028,14,0,3,0,38.84434480643752,46.39732710910569,56.81529712399369,31.047499147080295,42.208885309834585,9.247974728292093,49.587233035600626,10.414528070774987,41.753621012914685,13.068703723934956,334.18230789612124,3837.2913079378195
2025-03-17 15:00:00,28.467597283529464,DE,290.9574993320724,21.90880903327428,6.751966388531497,567.2883421168303,15,0,3,0,32.243597653270356,31.993566750202447,61.8401256149178,23.849013835465232,38.63393468145791,9.801498602192284,46.806189007984926,11.266125862489476,41.94606198991737,12.825328295145036,479.9959132564807,3830.311818578595
2025-03-17 16:00:00,33.489787304739345,DE,141.34929055122004,23.477281571015233,5.346770457146209,513.5225672319827,16,0,3,0,28.467597283529464,38.84434480643752,60.42543554541484,23.97293711156862,35.23937015121414,6.41753357957101,44.56155165459529,10.985790108301142,42.34259741463281,12.385035940382219,551.1827499647314,2745.6872915538434
2025-03-17 17:00:00,35.15842766335489,DE,-347.00785712262547,23.912428999908677,6.087944699975756,358.6124576596105,17,0,3,0,33.489787304739345,32.243597653270356,59.41832853718366,21.994896989728154,33.366220243589005,3.47499902095444,42.5398932484429,10.207898529444334,42.891077859367265,11.718274642811448,571.8042606756735,2183.212810954106
2025-03-17 18:00:00,35.2538462958255,DE,-195.42743516497373,22.192197460676006,10.419653507560431,330.3764446969564,18,0,3,0,35.15842766335489,28.467597283529464,57.89703582180905,34.8588366227892,33.90960016785951,3.472332790092155,40.652960787944274,9.148927404162546,42.90753659574377,11.706774328702252,492.49362813363456,3442.4080808019867
2025-03-17 19:00:00,27.976884007682674,DE,-82.46664025483514,21.47230144094966,5.726158527735407,309.2418597430903,19,0,3,0,35.2538462958255,33.489787304739345,50.434418424366996,27.105485500106198,32.09835670140037,3.2077180065039776,38.781499586553906,9.262383375878445,42.94384486689279,11.6568787829998,461.0597291710089,1770.7679123006533
2025-03-17 20:00:00,33.07657645426282,DE,2.1006122877714457,19.94454965280002,5.503529625184956,151.67523103859008,20,0,3,0,27.976884007682674,35.15842766335489,51.778140624507564,24.33408368873939,32.23718650156578,3.2331857576253062,37.22303590570018,8.411015315215524,43.3081153987896,11.1767617431356,397.7850608530054,834.7491274276532
2025-03-17 21:00:00,39.43582224842941,DE,220.58102891686178,19.383442133869483,4.925126317957082,134.53661634474963,21,0,3,0,33.07657645426282,35.2538462958255,49.91730105378947,36.892229651927536,34.065223995715776,3.737049049175936,36.34957933858684,7.463815160271375,43.41409842364385,11.125219210606328,375.71782895706673,662.6098298884212
2025-03-17 22:00:00,46.30616228050437,DE,235.54020018665054,15.587044765520995,7.708593872227274,0.0,22,0,3,0,39.43582224842941,27.976884007682674,53.857174486202,30.32421839503746,36.20128649167661,6.196136582847612,35.72032832144537,6.035200366706732,44.08001275220497,10.780614699523268,242.95596452235543,0.0
2025-03-17 23:00:00,42.924893149510154,DE,53.52160570671896,13.788692010831086,5.857761582791195,0.0,23,0,3,0,46.30616228050437,33.07657645426282,46.39732710910569,41.36508231376038,37.49569740603582,6.723494285394967,35.430958824812414,5.539631698558185,44.14500487036121,10.768230455919198,190.12802736955703,0.0
2025-03-18 00:00:00,48.2629375896648,DE,526.0395702011926,14.113153561366255,4.921463852584548,0.0,0,1,3,0,42.924893149510154,39.43582224842941,31.993566750202447,39.39288185358501,39.66387928834237,7.857841507077156,36.78673972810094,6.525119472028812,44.514590526031206,10.750240757344768,199.181103446705,0.0
2025-03-18 01:00:00,47.24440017050631,DE,701.526671608025,12.522431406337962,8.862817993773424,0.0,1,1,3,0,48.2629375896648,46.30616228050437,38.84434480643752,46.1351447960443,42.875131982146314,5.791958921223562,37.48674434177334,7.183300527340836,44.56080949996712,10.759891206311021,156.81128832643932,0.0
2025-03-18 02:00:00,49.84995782424472,DE,811.958089586208,10.832997616521284,9.059415938254675,0.0,2,1,3,0,47.24440017050631,42.924893149510154,32.243597653270356,56.81529712399369,45.67069554380996,3.8335203679251317,38.95394102268787,7.787661209988812,44.270587029144245,10.505923953811111,117.35383735955583,0.0
2025-03-18 03:00:00,62.21042182691174,DE,1019.7095357041982,12.219190799749889,5.01936279774999,0.0,3,1,3,0,49.84995782424472,48.2629375896648,28.467597283529464,61.8401256149178,49.46646214022368,6.659147516615936,41.76584306796973,9.549599303214627,44.286016037977326,10.53308524516854,149.30862380069232,0.0
2025-03-18 04:00:00,66.34979428231911,DE,1049.797132802,12.096519655419023,2.487130026506168,0.0,4,1,3,0,62.21042182691174,47.24440017050631,33.489787304739345,60.42543554541484,52.80706747385947,9.271707213739397,44.50417698276804,11.477405480245741,44.532864318681675,10.987388779860815,146.32578777393874,0.0
2025-03-18 05:00:00,59.63651934122319,DE,1024.7989289902216,10.0383969589228,8.235237308901244,0.0,5,1,3,0,66.34979428231911,49.84995782424472,35.15842766335489,59.41832853718366,55.59233850581165,8.151814624851976,46.54401795592373,11.835050188858252,44.541955602183315,11.000323605913568,100.7694135049105,0.0
2025-03-18 06:00:00,64.42021878921561,DE,935.9668577082706,12.830600195595792,4.850950277707392,388.8703676382256,6,1,3,0,59.63651934122319,62.21042182691174,35.2538462958255,57.89703582180905,58.28521870573678,7.911537628948722,48.974548997039584,12.291731696612153,44.81375489249192,11.417336036960245,164.6243013792228,1886.3908178868262
2025-03-18 07:00:00,59.63520850144231,DE,600.7707264413359,7.943450415381244,7.801461127552938,463.9202148841863,7,1,3,0,64.42021878921561,66.34979428231911,27.976884007682674,50.434418424366996,60.35035342755945,5.784397086582359,51.61274270485288,10.665067372675136,45.19712114570339,11.763492320634318,63.098404501620465,3619.255522704985
2025-03-18 08:00:00,52.15176289345548,DE,968.9363457187366,10.5041903600179,2.2800022938037294,601.0503113579689,8,1,3,0,59.63520850144231,59.63651934122319,33.07657645426282,51.778140624507564,60.73398760576125,4.9673287811457145,53.2023415747856,8.93186059914123,45.212688740242896,11.772823706102898,110.33801511949297,1370.396088587615
2025-03-18 09:00:00,54.02747293613048,DE,845.090928025896,10.390640410233171,8.005404605826019,550.0415473740497,9,1,3,0,52.15176289345548,64.42021878921561,39.43582224842941,49.91730105378947,59.37016279063102,5.567928669557317,54.418312465427356,7.810134653159347,45.3839459020071,11.873699180693556,107.96540813477057,4403.305136743888
2025-03-18 10:00:00,56.26174618743727,DE,754.3157674390746,9.22851560065081,3.797866070665838,740.4770512203315,10,1,3,0,54.02747293613048,59.63520850144231,46.30616228050437,53.857174486202,57.68882144148406,4.4495998465374464,55.247944457671764,7.387409637406537,45.48413638955858,11.958149599788955,85.1655001914554,2812.232668936387
2025-03-18 11:00:00,44.500105465713624,DE,324.0598073871987,13.973371585911678,8.224883995010469,734.6836174141931,11,1,3,0,56.26174618743727,52.15176289345548,42.924893149510154,46.39732710910569,55.1660857955658,6.796443556998099,55.379212150688716,7.158997565848226,45.40508548775056,11.958121280860041,195.25511347796385,6042.687526266392
2025-03-18 12:00:00,48.63198580608615,DE,233.78869191834758,15.20042524231805,6.791901892550287,688.1722356390527,12,1,3,0,44.500105465713624,54.02747293613048,48.2629375896648,31.993566750202447,52.53471363171088,5.412374590462162,55.40996616872383,7.126366265355387,46.09835294841239,11.624435397877818,231.05292754729973,4673.998309637444
2025-03-18 13:00:00,24.12519943901482,DE,531.2210481153203,19.72792157036922,4.855476918084129,744.8550465603211,13,1,3,0,48.63198580608615,56.26174618743727,47.24440017050631,38.84434480643752,46.61637878797297,11.772785047487332,53.48336610776621,11.386414414277889,45.48505522476977,12.387062121463506,389.1908894866391,3616.626485892118
2025-03-18 14:00:00,38.278521577228055,DE,192.08896922866913,19.085992389206496,5.949283131023858,597.7942157039719,14,1,3,0,24.12519943901482,44.500105465713624,49.84995782424472,32.243597653270356,44.304171901935064,11.830417747824484,52.51907975384815,12.184126143639334,45.73651038826801,12.165854747283912,364.27510548084825,3556.4470433112774
2025-03-18 15:00:00,32.28744262625011,DE,232.74674888125134,16.68903318177791,8.13599267079082,556.2616653389082,15,1,3,0,38.278521577228055,48.63198580608615,62.21042182691174,28.467597283529464,40.680833516955005,11.583450553365365,50.02549815379302,13.051519828104103,45.895670610881375,11.953239685012965,278.52382854248407,4525.740832239253
2025-03-18 16:00:00,28.936369108205668,DE,22.650973333872994,23.08609862966315,6.975144663107888,494.5705138380151,16,1,3,0,32.28744262625011,24.12519943901482,66.34979428231911,33.489787304739345,36.12660400374974,9.397906144038561,46.9077127226169,13.26439374596763,45.705944852692475,12.192454299390759,532.9679499385348,3449.7008801277566
2025-03-18 17:00:00,30.46223393355265,DE,-27.011685245385145,22.144306939984375,7.932181717822388,414.1377803826815,17,1,3,0,28.936369108205668,38.278521577228055,59.63651934122319,35.15842766335489,33.78695874838957,8.61079696072142,44.47652227197768,13.392292785265619,45.51027011395072,12.404922479523323,490.37032985224016,3285.0161302110496
2025-03-18 18:00:00,20.659601127240045,DE,137.65676119519955,20.85247810872474,10.71623692590839,297.17211786198743,18,1,3,0,30.46223393355265,32.28744262625011,64.42021878921561,35.2538462958255,29.124894635248555,6.201173445299392,40.82980413347972,13.425892996784631,44.90217656525965,13.257934773993359,434.8258432748445,3184.56682278303
2025-03-18 19:00:00,31.074612184608306,DE,-136.17185878800896,18.884025893924857,3.6348725334553165,320.5674875688842,19,1,3,0,20.659601127240045,28.936369108205668,59.63520850144231,27.976884007682674,30.283130092847472,5.710133986327011,38.449754440410224,12.270976579611801,45.03124857263155,13.10013503314247,356.6064339624245,1165.2219556829157
2025-03-18 20:00:00,36.40820119107762,DE,36.21145349597738,16.753434983248482,9.997780906814667,162.0572799815084,20,1,3,0,31.074612184608306,30.46223393355265,52.15176289345548,33.07657645426282,29.97141002848907,5.2160395950905345,37.13779096521207,11.489574145485445,45.170066269998834,12.985094537841052,280.67758373793407,1620.2131796094434
2025-03-18 21:00:00,45.16897531511918,DE,3.9915516657176795,16.995124131691888,6.972067631923845,120.1378750025524,21,1,3,0,36.40820119107762,20.659601127240045,54.02747293613048,39.43582224842941,32.11833214330058,8.172902563139406,36.39958283012779,10.552089859642434,45.40894764777757,12.927625537367456,288.8342442516159,837.6093896734084
2025-03-18 22:00:00,38.83708555352433,DE,113.10075451353666,18.77973113988422,4.965787660231163,0.0,22,1,3,0,45.16897531511918,31.074612184608306,56.26174618743727,46.30616228050437,33.76845155085369,8.398345977731992,34.947527777301715,8.586177709459026,45.09773611748674,12.994815791192721,352.6783016863371,0.0
2025-03-18 23:00:00,41.27829632427066,DE,258.7560527550113,19.107080091842708,4.10272850539944,0.0,23,1,3,0,38.83708555352433,36.40820119107762,44.500105465713624,42.924893149510154,35.57112861597336,8.702067590976885,34.679043682181465,8.306124846557934,45.029127916435094,13.011122942223754,365.0805096360919,0.0
2025-03-19 00:00:00,46.6824472550612,DE,494.4267543267426,17.119207235030323,6.3851149753233525,0.0,0,2,3,0,41.27829632427066,45.16897531511918,48.63198580608615,48.2629375896648,39.90826963727688,5.777073622686484,34.51658213626272,8.02263382282356,44.96327415249328,12.99803701500915,293.0672563559146,0.0
2025-03-19 01:00:00,57.353085629046824,DE,483.6597982185649,11.797919510113056,8.606655980726337,0.0,1,2,3,0,46.6824472550612,38.83708555352433,24.12519943901482,47.24440017050631,44.28801521134997,7.457452265266576,37.28557265209872,9.674270203624182,45.38446937993246,13.236761041566524,139.1909047671063,0.0
2025-03-19 02:00:00,57.474746492946494,DE,951.1512251147042,9.413036550895598,6.508257516122351,0.0,2,2,3,0,57.353085629046824,41.27829632427066,38.278521577228055,49.84995782424472,47.799106094994784,7.948582630674745,38.88525806174192,11.303319768144503,45.702168907795034,13.438562630029773,88.60525710849649,0.0
2025-03-19 03:00:00,55.498991696105556,DE,624.631930149373,11.021006100956651,9.785665617372114,0.0,3,2,3,0,57.474746492946494,46.6824472550612,32.28744262625011,62.21042182691174,49.520775491825844,8.372402360880148,40.81955381756321,12.034051654636675,45.422525985678114,13.146768037742907,121.46257547732372,0.0
2025-03-19 04:00:00,62.13493130503177,DE,845.6383730599475,6.561848209450083,3.8610043767743014,0.0,4,2,3,0,55.498991696105556,57.353085629046824,28.936369108205668,66.34979428231911,53.403749783743756,7.8102031540063885,43.58610066729872,12.842727876564282,45.24690669495781,12.880515193975263,43.05785192386327,0.0
2025-03-19 05:00:00,60.48195769586506,DE,845.0167014896992,10.420736317006455,6.73917786118531,0.0,5,2,3,0,62.13493130503177,57.474746492946494,30.46223393355265,59.63651934122319,56.604360012342816,5.414930048876856,46.08774431415808,12.976999610781515,45.282133293067886,12.922667131498509,108.59174538857725,0.0
2025-03-19 06:00:00,64.24577925241994,DE,1239.3955768707465,9.493152563185719,4.2585688680511815,355.2876895635741,6,2,3,0,60.48195769586506,55.498991696105556,20.659601127240045,64.42021878921561,59.53158201190261,3.3209185657712075,49.719925824589744,11.189437245043896,45.27486497903473,12.911479181311675,90.11994558791959,1513.0170939772693
2025-03-19 07:00:00,54.316762906817374,DE,972.2738684468492,9.207573342209557,7.490619522127355,503.77199966861565,7,2,3,0,64.24577925241994,62.13493130503177,31.074612184608306,59.63520850144231,59.02552822486436,3.900114095736464,51.65677171810717,9.561786114590685,45.0532630792587,12.698172842449305,84.77940685216807,3773.5643754188677
2025-03-19 08:00:00,53.739050933492265,DE,1089.3816097859465,7.614920846341532,8.53713053707202,482.6842011267131,8,2,3,0,54.316762906817374,60.48195769586506,36.40820119107762,52.15176289345548,58.40291229828866,4.455793182336894,53.10100919664172,8.270937132751238,45.11940008092689,12.740814054787354,57.98701949604683,4120.738033201075
2025-03-19 09:00:00,50.25995414292762,DE,506.4413159858794,12.764302966876002,5.921832169515312,624.6613423487962,9,2,3,0,53.739050933492265,64.24577925241994,45.16897531511918,54.02747293613048,57.529739372759,5.523963999298134,53.52525743229243,7.951483595864563,44.96242013121011,12.649165624776037,162.92743023019952,3699.139632173719
2025-03-19 10:00:00,41.253988614446826,DE,753.4100531738518,11.809004857770894,1.5549280436231507,663.0994130104892,10,2,3,0,50.25995414292762,54.316762906817374,38.83708555352433,56.26174618743727,54.04958225766151,8.044802049357795,53.72666602070263,7.566924830856184,44.33709689900218,12.435441966211307,139.4525957308566,1031.0718730000597
2025-03-19 11:00:00,46.15983704658626,DE,757.335681675948,11.711796698670591,7.627330770025171,701.2750432678573,11,2,3,0,41.253988614446826,53.739050933492265,41.27829632427066,44.500105465713624,51.66256214944838,7.877558451733059,54.13346108089561,6.942301631215945,44.406252381538536,12.441001670317966,137.16618191099136,5348.856715767662
2025-03-19 12:00:00,42.114043887915564,DE,466.4567978550849,9.61229324501541,8.102911579899201,763.6176750053384,12,2,3,0,46.15983704658626,50.25995414292762,46.6824472550612,48.63198580608615,47.97393958869765,5.682972211063317,53.75276080030013,7.49157503471856,44.134671468281425,12.415861641786838,92.39618142816887,6187.526501416461
2025-03-19 13:00:00,37.24949224267585,DE,533.6865524618098,16.558889686277773,8.038023986355578,724.6986443401639,13,2,3,0,42.114043887915564,41.253988614446826,57.353085629046824,24.12519943901482,45.129394478007406,6.127227883321945,52.07746135143588,8.754617777862899,44.681517001767304,11.76838622209062,274.1968276423164,5825.1450860856075
2025-03-19 14:00:00,32.9960733884762,DE,96.5423099799257,21.281769625930522,9.70099886007649,667.5450744658048,14,2,3,0,37.24949224267585,46.15983704658626,57.474746492946494,38.278521577228055,41.67223155383805,6.149700011309063,50.03757192606336,10.126973657615657,44.46141499390264,11.94147247646634,452.91371841117893,6475.854006442448
2025-03-19 15:00:00,24.775353574807188,DE,378.3160974438424,21.972822672026147,5.087327117134084,514.743001603877,15,2,3,0,32.9960733884762,42.114043887915564,55.498991696105556,32.28744262625011,37.42479812581798,7.6499073584429595,47.47726874928849,12.276371583879595,44.14841128342585,12.365371866424553,482.8049361763063,2618.666030414397
2025-03-19 16:00:00,28.32817924670821,DE,476.76692283163084,18.37661839631632,8.589866687333082,476.99768523602694,16,2,3,0,24.775353574807188,37.24949224267585,62.13493130503177,28.936369108205668,35.27049656452821,8.15898396732726,44.66003941109486,12.484177168692725,44.12307003919679,12.398481313646338,337.7001036838314,4097.346526343938
2025-03-19 17:00:00,28.28985746824129,DE,-105.530625232466,18.4107128407042,9.614449501388131,434.45121910609606,17,2,3,0,28.32817924670821,32.9960733884762,60.48195769586506,30.46223393355265,32.29216663480405,6.477252317645088,41.97736439212621,12.23144342524923,44.03255435314215,12.509977474377465,338.95434730287053,4177.009306912071
2025-03-19 18:00:00,26.58605935413641,DE,-139.10050428015435,20.53872862643165,3.6722593084191484,354.66861871383264,18,2,3,0,28.28985746824129,24.775353574807188,64.24577925241994,20.659601127240045,29.704169212507523,4.5973468763757985,38.839054400602585,10.738682778811354,44.279490112596164,12.079647144652068,421.83937359020285,1302.4351364760337
2025-03-19 19:00:00,31.36654306546582,DE,257.713982279006,17.25312062574203,7.868738128270136,202.90314798042175,19,2,3,0,26.58605935413641,28.32817924670821,54.316762906817374,31.074612184608306,28.72367768297252,3.0246122683439327,36.92653608048996,9.727648670467513,44.29165389929857,12.065911337980028,297.6701713264051,1596.5917368595824
2025-03-19 20:00:00,36.642892617591585,DE,332.9017272539232,19.188794668828464,6.2210748144168395,295.583833778921,20,2,3,0,31.36654306546582,28.28985746824129,53.739050933492265,36.40820119107762,29.331480887825084,4.194888522246955,35.50185622083156,8.16846419701992,44.30143270873665,12.05933772265281,368.2098408424597,1838.849143870819
2025-03-19 21:00:00,47.21043459746424,DE,-8.125396023927493,19.184595653097468,7.06638913022889,178.3323293473871,21,2,3,0,36.642892617591585,26.58605935413641,50.25995414292762,45.16897531511918,33.07066105826792,7.784540168143401,35.24772959204295,7.701689719677342,44.38649351216768,12.072915102671,368.04871037284624,1260.1656336687745
2025-03-19 22:00:00,42.30132570905177,DE,115.96263658082832,18.968997760738556,7.924787443508855,0.0,22,2,3,0,47.21043459746424,31.36654306546582,41.253988614446826,38.83708555352433,35.39951880199185,8.162939347642228,35.33500768326003,7.781463586774173,44.53083685198134,12.02429311822107,359.82287604690436,0.0
2025-03-19 23:00:00,46.60851629235042,DE,264.23355567663776,15.050496739507674,6.2549773482050774,0.0,23,2,3,0,42.30132570905177,36.642892617591585,46.15983704658626,41.27829632427066,38.452628606010045,8.394442894824094,35.37239762040705,7.83907010139551,44.75292935065132,12.010823569738779,226.5174521059311,0.0
2025-03-20 00:00:00,48.81900289415305,DE,181.10989779314457,13.538270090626105,5.878018318108959,0.0,0,3,3,0,46.60851629235042,47.21043459746424,42.114043887915564,46.6824472550612,42.15811919601281,6.878890093162979,35.93114420426017,8.568315028228525,44.84195250228015,12.033643086994884,183.28475704674136,0.0
